year,municode,sv_beneficiaries,sv_amount,population_2020,forest_total_2010,forest_loss
2018,31063.0,0.0,0.0,5631.0,22699.0,61.0
2019,31063.0,0.0,0.0,5631.0,22699.0,29.0
2020,31063.0,0.0,0.0,5631.0,22699.0,74.0
2021,31063.0,0.0,0.0,5631.0,22699.0,39.0
2022,31063.0,0.0,0.0,5631.0,22699.0,28.0
2023,31063.0,0.0,0.0,5631.0,22699.0,46.0
2010,31064.0,0.0,0.0,1701.0,2831.0,10.0
2011,31064.0,0.0,0.0,1701.0,2831.0,5.0
2012,31064.0,0.0,0.0,1701.0,2831.0,6.0
2013,31064.0,0.0,0.0,1701.0,2831.0,13.0
2014,31064.0,0.0,0.0,1701.0,2831.0,63.0
2015,31064.0,0.0,0.0,1701.0,2831.0,22.0
2016,31064.0,0.0,0.0,1701.0,2831.0,47.0
2017,31064.0,0.0,0.0,1701.0,2831.0,21.0
2018,31064.0,0.0,0.0,1701.0,2831.0,21.0
2019,31064.0,0.0,0.0,1701.0,2831.0,19.0
2020,31064.0,0.0,0.0,1701.0,2831.0,5.0
2021,31064.0,0.0,0.0,1701.0,2831.0,7.0
2022,31064.0,0.0,0.0,1701.0,2831.0,14.0
2023,31064.0,0.0,0.0,1701.0,2831.0,10.0
2010,31065.0,0.0,0.0,2118.0,16640.0,1.0
2011,31065.0,0.0,0.0,2118.0,16640.0,16.0
2012,31065.0,0.0,0.0,2118.0,16640.0,33.0
2013,31065.0,0.0,0.0,2118.0,16640.0,7.0
2014,31065.0,0.0,0.0,2118.0,16640.0,4.0
2015,31065.0,0.0,0.0,2118.0,16640.0,14.0
2016,31065.0,0.0,0.0,2118.0,16640.0,28.0
2017,31065.0,0.0,0.0,2118.0,16640.0,46.0
2018,31065.0,0.0,0.0,2118.0,16640.0,12.0
2019,31065.0,0.0,0.0,2118.0,16640.0,4.0
2020,31065.0,2.0,10000.0,2118.0,16640.0,9.0
2021,31065.0,1.6666666666666667,9444.444444444445,2118.0,16640.0,2.0
2022,31065.0,2.0,10000.0,2118.0,16640.0,4.0
2023,31065.0,2.0,12000.0,2118.0,16640.0,16.0
2010,31066.0,0.0,0.0,4220.0,68821.0,182.0
2011,31066.0,0.0,0.0,4220.0,68821.0,24.0
2012,31066.0,0.0,0.0,4220.0,68821.0,120.0
2013,31066.0,0.0,0.0,4220.0,68821.0,539.0
2014,31066.0,0.0,0.0,4220.0,68821.0,193.0
2015,31066.0,0.0,0.0,4220.0,68821.0,68.0
2016,31066.0,0.0,0.0,4220.0,68821.0,235.0
2017,31066.0,0.0,0.0,4220.0,68821.0,183.0
2018,31066.0,0.0,0.0,4220.0,68821.0,131.0
2019,31066.0,0.0,0.0,4220.0,68821.0,391.0
2020,31066.0,114.125,591875.0,4220.0,68821.0,487.0
2021,31066.0,125.1,690500.0,4220.0,68821.0,78.0
2022,31066.0,130.75,653750.0,4220.0,68821.0,52.0
2023,31066.0,134.91666666666666,812000.0,4220.0,68821.0,575.0
2010,31067.0,0.0,0.0,10053.0,16651.0,16.0
2011,31067.0,0.0,0.0,10053.0,16651.0,22.0
2012,31067.0,0.0,0.0,10053.0,16651.0,24.0
2013,31067.0,0.0,0.0,10053.0,16651.0,99.0
2014,31067.0,0.0,0.0,10053.0,16651.0,81.0
2015,31067.0,0.0,0.0,10053.0,16651.0,54.0
2016,31067.0,0.0,0.0,10053.0,16651.0,90.0
2017,31067.0,0.0,0.0,10053.0,16651.0,48.0
2018,31067.0,0.0,0.0,10053.0,16651.0,62.0
2019,31067.0,0.0,0.0,10053.0,16651.0,61.0
2020,31067.0,62.57142857142857,318571.4285714286,10053.0,16651.0,41.0
2021,31067.0,63.8,349500.0,10053.0,16651.0,46.0
2022,31067.0,59.166666666666664,295833.3333333333,10053.0,16651.0,115.0
2023,31067.0,50.916666666666664,305500.0,10053.0,16651.0,67.0
2010,31068.0,0.0,0.0,3206.0,3608.0,4.0
2011,31068.0,0.0,0.0,3206.0,3608.0,17.0
2012,31068.0,0.0,0.0,3206.0,3608.0,11.0
2013,31068.0,0.0,0.0,3206.0,3608.0,3.0
2014,31068.0,0.0,0.0,3206.0,3608.0,7.0
2015,31068.0,0.0,0.0,3206.0,3608.0,12.0
2016,31068.0,0.0,0.0,3206.0,3608.0,26.0
2017,31068.0,0.0,0.0,3206.0,3608.0,20.0
2018,31068.0,0.0,0.0,3206.0,3608.0,8.0
2019,31068.0,0.0,0.0,3206.0,3608.0,14.0
2020,31068.0,37.5,187500.0,3206.0,3608.0,16.0
2021,31068.0,37.6,207000.0,3206.0,3608.0,169.0
2022,31068.0,36.333333333333336,181666.66666666666,3206.0,3608.0,28.0
2023,31068.0,32.5,195000.0,3206.0,3608.0,35.0
2010,31069.0,0.0,0.0,8967.0,81407.0,1048.0
2011,31069.0,0.0,0.0,8967.0,81407.0,382.0
2012,31069.0,0.0,0.0,8967.0,81407.0,529.0
2013,31069.0,0.0,0.0,8967.0,81407.0,395.0
2014,31069.0,0.0,0.0,8967.0,81407.0,869.0
2015,31069.0,0.0,0.0,8967.0,81407.0,408.0
2016,31069.0,0.0,0.0,8967.0,81407.0,776.0
2017,31069.0,0.0,0.0,8967.0,81407.0,743.0
2018,31069.0,0.0,0.0,8967.0,81407.0,478.0
2019,31069.0,0.0,0.0,8967.0,81407.0,627.0
2020,31069.0,0.0,0.0,8967.0,81407.0,523.0
2021,31069.0,0.0,0.0,8967.0,81407.0,572.0
2022,31069.0,0.0,0.0,8967.0,81407.0,227.0
2023,31069.0,0.0,0.0,8967.0,81407.0,396.0
2010,31070.0,0.0,0.0,3971.0,19080.0,66.0
2011,31070.0,0.0,0.0,3971.0,19080.0,102.0
2012,31070.0,0.0,0.0,3971.0,19080.0,120.0
2013,31070.0,0.0,0.0,3971.0,19080.0,81.0
2014,31070.0,0.0,0.0,3971.0,19080.0,87.0
2015,31070.0,0.0,0.0,3971.0,19080.0,118.0
2016,31070.0,0.0,0.0,3971.0,19080.0,219.0
2017,31070.0,0.0,0.0,3971.0,19080.0,158.0
2018,31070.0,0.0,0.0,3971.0,19080.0,113.0
2019,31070.0,0.0,0.0,3971.0,19080.0,200.0
2020,31070.0,36.375,181875.0,3971.0,19080.0,323.0
2021,31070.0,36.8,203000.0,3971.0,19080.0,61.0
2022,31070.0,37.333333333333336,186666.66666666666,3971.0,19080.0,84.0
2023,31070.0,36.25,217500.0,3971.0,19080.0,133.0
2010,31071.0,0.0,0.0,1949.0,26532.0,118.0
2011,31071.0,0.0,0.0,1949.0,26532.0,51.0
2012,31071.0,0.0,0.0,1949.0,26532.0,118.0
2013,31071.0,0.0,0.0,1949.0,26532.0,254.0
2014,31071.0,0.0,0.0,1949.0,26532.0,213.0
2015,31071.0,0.0,0.0,1949.0,26532.0,94.0
2016,31071.0,0.0,0.0,1949.0,26532.0,260.0
2017,31071.0,0.0,0.0,1949.0,26532.0,263.0
2018,31071.0,0.0,0.0,1949.0,26532.0,297.0
2019,31071.0,37.333333333333336,235555.55555555556,1949.0,26532.0,219.0
2020,31071.0,39.0,195000.0,1949.0,26532.0,111.0
2021,31071.0,38.2,210500.0,1949.0,26532.0,117.0
2022,31071.0,38.583333333333336,192916.66666666666,1949.0,26532.0,179.0
2023,31071.0,38.166666666666664,236500.0,1949.0,26532.0,234.0
2010,31072.0,0.0,0.0,1857.0,2486.0,4.0
2011,31072.0,0.0,0.0,1857.0,2486.0,1.0
2012,31072.0,0.0,0.0,1857.0,2486.0,1.0
2013,31072.0,0.0,0.0,1857.0,2486.0,3.0
2014,31072.0,0.0,0.0,1857.0,2486.0,14.0
2015,31072.0,0.0,0.0,1857.0,2486.0,14.0
2016,31072.0,0.0,0.0,1857.0,2486.0,31.0
2017,31072.0,0.0,0.0,1857.0,2486.0,35.0
2018,31072.0,0.0,0.0,1857.0,2486.0,7.0
2019,31072.0,0.0,0.0,1857.0,2486.0,5.0
2020,31072.0,46.75,233750.0,1857.0,2486.0,17.0
2021,31072.0,50.1,276500.0,1857.0,2486.0,13.0
2022,31072.0,52.0,260000.0,1857.0,2486.0,3.0
2023,31072.0,50.5,303000.0,1857.0,2486.0,2.0
2010,31073.0,0.0,0.0,5854.0,29548.0,165.0
2011,31073.0,0.0,0.0,5854.0,29548.0,25.0
2012,31073.0,0.0,0.0,5854.0,29548.0,157.0
2013,31073.0,0.0,0.0,5854.0,29548.0,104.0
2014,31073.0,0.0,0.0,5854.0,29548.0,139.0
2015,31073.0,0.0,0.0,5854.0,29548.0,104.0
2016,31073.0,0.0,0.0,5854.0,29548.0,206.0
2017,31073.0,0.0,0.0,5854.0,29548.0,124.0
2018,31073.0,0.0,0.0,5854.0,29548.0,57.0
2019,31073.0,0.0,0.0,5854.0,29548.0,151.0
2020,31073.0,56.875,284375.0,5854.0,29548.0,305.0
2021,31073.0,65.6,371000.0,5854.0,29548.0,111.0
2022,31073.0,85.0,425000.0,5854.0,29548.0,116.0
2023,31073.0,85.0,510000.0,5854.0,29548.0,104.0
2010,31074.0,0.0,0.0,3774.0,5925.0,2.0
2011,31074.0,0.0,0.0,3774.0,5925.0,14.0
2012,31074.0,0.0,0.0,3774.0,5925.0,16.0
2013,31074.0,0.0,0.0,3774.0,5925.0,50.0
2014,31074.0,0.0,0.0,3774.0,5925.0,27.0
2015,31074.0,0.0,0.0,3774.0,5925.0,23.0
2016,31074.0,0.0,0.0,3774.0,5925.0,47.0
2017,31074.0,0.0,0.0,3774.0,5925.0,16.0
2018,31074.0,0.0,0.0,3774.0,5925.0,24.0
2019,31074.0,0.0,0.0,3774.0,5925.0,24.0
2020,31074.0,41.25,206250.0,3774.0,5925.0,10.0
2021,31074.0,40.3,224500.0,3774.0,5925.0,14.0
2022,31074.0,46.0,230000.0,3774.0,5925.0,7.0
2023,31074.0,45.833333333333336,275000.0,3774.0,5925.0,34.0
2010,31075.0,0.0,0.0,6921.0,13068.0,513.0
2011,31075.0,0.0,0.0,6921.0,13068.0,11.0
2012,31075.0,0.0,0.0,6921.0,13068.0,101.0
2013,31075.0,0.0,0.0,6921.0,13068.0,103.0
2014,31075.0,0.0,0.0,6921.0,13068.0,174.0
2015,31075.0,0.0,0.0,6921.0,13068.0,104.0
2016,31075.0,0.0,0.0,6921.0,13068.0,137.0
2017,31075.0,0.0,0.0,6921.0,13068.0,177.0
2018,31075.0,0.0,0.0,6921.0,13068.0,214.0
2019,31075.0,0.0,0.0,6921.0,13068.0,134.0
2020,31075.0,57.625,288750.0,6921.0,13068.0,120.0
2021,31075.0,54.1,297500.0,6921.0,13068.0,97.0
2022,31075.0,51.75,258750.0,6921.0,13068.0,43.0
2023,31075.0,47.166666666666664,283000.0,6921.0,13068.0,69.0
2010,31076.0,0.0,0.0,17939.0,44565.0,123.0
2011,31076.0,0.0,0.0,17939.0,44565.0,183.0
2012,31076.0,0.0,0.0,17939.0,44565.0,96.0
2013,31076.0,0.0,0.0,17939.0,44565.0,171.0
2014,31076.0,0.0,0.0,17939.0,44565.0,92.0
2015,31076.0,0.0,0.0,17939.0,44565.0,138.0
2016,31076.0,0.0,0.0,17939.0,44565.0,285.0
2017,31076.0,0.0,0.0,17939.0,44565.0,163.0
2018,31076.0,0.0,0.0,17939.0,44565.0,212.0
2019,31076.0,0.0,0.0,17939.0,44565.0,128.0
2020,31076.0,175.75,893750.0,17939.0,44565.0,71.0
2021,31076.0,188.7,1037000.0,17939.0,44565.0,52.0
2022,31076.0,185.41666666666666,927083.3333333334,17939.0,44565.0,41.0
2023,31076.0,178.91666666666666,1073500.0,17939.0,44565.0,140.0
2010,31077.0,0.0,0.0,2683.0,4141.0,4.0
2011,31077.0,0.0,0.0,2683.0,4141.0,11.0
2012,31077.0,0.0,0.0,2683.0,4141.0,18.0
2013,31077.0,0.0,0.0,2683.0,4141.0,18.0
2014,31077.0,0.0,0.0,2683.0,4141.0,24.0
2015,31077.0,0.0,0.0,2683.0,4141.0,9.0
2016,31077.0,0.0,0.0,2683.0,4141.0,19.0
2017,31077.0,0.0,0.0,2683.0,4141.0,92.0
2018,31077.0,0.0,0.0,2683.0,4141.0,24.0
2019,31077.0,0.0,0.0,2683.0,4141.0,22.0
2020,31077.0,0.0,0.0,2683.0,4141.0,30.0
2021,31077.0,0.0,0.0,2683.0,4141.0,21.0
2022,31077.0,0.0,0.0,2683.0,4141.0,2.0
2023,31077.0,0.0,0.0,2683.0,4141.0,16.0
2010,31078.0,0.0,0.0,3747.0,2883.0,9.0
2011,31078.0,0.0,0.0,3747.0,2883.0,5.0
2012,31078.0,0.0,0.0,3747.0,2883.0,1.0
2013,31078.0,0.0,0.0,3747.0,2883.0,35.0
2014,31078.0,0.0,0.0,3747.0,2883.0,16.0
2015,31078.0,0.0,0.0,3747.0,2883.0,13.0
2016,31078.0,0.0,0.0,3747.0,2883.0,25.0
2017,31078.0,0.0,0.0,3747.0,2883.0,47.0
2018,31078.0,0.0,0.0,3747.0,2883.0,11.0
2019,31078.0,110.8,704000.0,3747.0,2883.0,9.0
2020,31078.0,132.36363636363637,661818.1818181818,3747.0,2883.0,7.0
2021,31078.0,132.9,732000.0,3747.0,2883.0,6.0
2022,31078.0,133.41666666666666,667083.3333333334,3747.0,2883.0,1.0
2023,31078.0,131.33333333333334,790500.0,3747.0,2883.0,3.0
2010,31079.0,0.0,0.0,45062.0,181047.0,1222.0
2011,31079.0,0.0,0.0,45062.0,181047.0,132.0
2012,31079.0,0.0,0.0,45062.0,181047.0,821.0
2013,31079.0,0.0,0.0,45062.0,181047.0,1077.0
2014,31079.0,0.0,0.0,45062.0,181047.0,1075.0
2015,31079.0,0.0,0.0,45062.0,181047.0,2037.0
2016,31079.0,0.0,0.0,45062.0,181047.0,691.0
2017,31079.0,0.0,0.0,45062.0,181047.0,919.0
2018,31079.0,0.0,0.0,45062.0,181047.0,684.0
2019,31079.0,501.3333333333333,3313888.888888889,45062.0,181047.0,2836.0
2020,31079.0,657.5454545454545,3287727.272727273,45062.0,181047.0,1547.0
2021,31079.0,687.8,3782000.0,45062.0,181047.0,768.0
2022,31079.0,673.9166666666666,3369583.3333333335,45062.0,181047.0,718.0
2023,31079.0,640.6666666666666,3852500.0,45062.0,181047.0,857.0
2010,31080.0,0.0,0.0,11020.0,21716.0,259.0
2011,31080.0,0.0,0.0,11020.0,21716.0,50.0
2012,31080.0,0.0,0.0,11020.0,21716.0,145.0
2013,31080.0,0.0,0.0,11020.0,21716.0,190.0
2014,31080.0,0.0,0.0,11020.0,21716.0,190.0
2015,31080.0,0.0,0.0,11020.0,21716.0,243.0
2016,31080.0,0.0,0.0,11020.0,21716.0,220.0
2017,31080.0,0.0,0.0,11020.0,21716.0,521.0
2018,31080.0,0.0,0.0,11020.0,21716.0,242.0
2019,31080.0,0.0,0.0,11020.0,21716.0,409.0
2020,31080.0,1.0,6000.0,11020.0,21716.0,132.0
2021,31080.0,1.0,5555.555555555556,11020.0,21716.0,133.0
2022,31080.0,1.0,5000.0,11020.0,21716.0,77.0
2023,31080.0,1.0,6000.0,11020.0,21716.0,158.0
2010,31081.0,0.0,0.0,3355.0,16967.0,254.0
2011,31081.0,0.0,0.0,3355.0,16967.0,122.0
2012,31081.0,0.0,0.0,3355.0,16967.0,94.0
2013,31081.0,0.0,0.0,3355.0,16967.0,108.0
2014,31081.0,0.0,0.0,3355.0,16967.0,290.0
2015,31081.0,0.0,0.0,3355.0,16967.0,141.0
2016,31081.0,0.0,0.0,3355.0,16967.0,188.0
2017,31081.0,0.0,0.0,3355.0,16967.0,216.0
2018,31081.0,0.0,0.0,3355.0,16967.0,131.0
2019,31081.0,30.5,218125.0,3355.0,16967.0,226.0
2020,31081.0,65.72727272727273,328636.36363636365,3355.0,16967.0,62.0
2021,31081.0,75.5,417000.0,3355.0,16967.0,81.0
2022,31081.0,78.25,391250.0,3355.0,16967.0,50.0
2023,31081.0,78.33333333333333,470000.0,3355.0,16967.0,100.0
2010,31082.0,0.0,0.0,3512.0,1453.0,2.0
2011,31082.0,0.0,0.0,3512.0,1453.0,20.0
2012,31082.0,0.0,0.0,3512.0,1453.0,15.0
2013,31082.0,0.0,0.0,3512.0,1453.0,2.0
2014,31082.0,0.0,0.0,3512.0,1453.0,7.0
2015,31082.0,0.0,0.0,3512.0,1453.0,5.0
2016,31082.0,0.0,0.0,3512.0,1453.0,15.0
2017,31082.0,0.0,0.0,3512.0,1453.0,9.0
2018,31082.0,0.0,0.0,3512.0,1453.0,16.0
2019,31082.0,0.0,0.0,3512.0,1453.0,11.0
2020,31082.0,9.0,45000.0,3512.0,1453.0,8.0
2021,31082.0,8.8,49000.0,3512.0,1453.0,12.0
2022,31082.0,10.0,50000.0,3512.0,1453.0,6.0
2023,31082.0,9.833333333333334,59000.0,3512.0,1453.0,24.0
2010,31083.0,0.0,0.0,1915.0,950.0,0.0
2011,31083.0,0.0,0.0,1915.0,950.0,2.0
2012,31083.0,0.0,0.0,1915.0,950.0,1.0
2013,31083.0,0.0,0.0,1915.0,950.0,1.0
2014,31083.0,0.0,0.0,1915.0,950.0,1.0
2015,31083.0,0.0,0.0,1915.0,950.0,0.0
2016,31083.0,0.0,0.0,1915.0,950.0,1.0
2017,31083.0,0.0,0.0,1915.0,950.0,0.0
2018,31083.0,0.0,0.0,1915.0,950.0,0.0
2019,31083.0,0.0,0.0,1915.0,950.0,0.0
2020,31083.0,0.0,0.0,1915.0,950.0,0.0
2021,31083.0,0.0,0.0,1915.0,950.0,0.0
2022,31083.0,0.0,0.0,1915.0,950.0,1.0
2023,31083.0,0.0,0.0,1915.0,950.0,3.0
2010,31084.0,0.0,0.0,7037.0,15818.0,26.0
2011,31084.0,0.0,0.0,7037.0,15818.0,16.0
2012,31084.0,0.0,0.0,7037.0,15818.0,72.0
2013,31084.0,0.0,0.0,7037.0,15818.0,59.0
2014,31084.0,0.0,0.0,7037.0,15818.0,80.0
2015,31084.0,0.0,0.0,7037.0,15818.0,122.0
2016,31084.0,0.0,0.0,7037.0,15818.0,170.0
2017,31084.0,0.0,0.0,7037.0,15818.0,224.0
2018,31084.0,0.0,0.0,7037.0,15818.0,130.0
2019,31084.0,0.0,0.0,7037.0,15818.0,164.0
2020,31084.0,102.375,511875.0,7037.0,15818.0,160.0
2021,31084.0,100.9,554500.0,7037.0,15818.0,103.0
2022,31084.0,98.0,490000.0,7037.0,15818.0,122.0
2023,31084.0,91.25,547500.0,7037.0,15818.0,131.0
2010,31085.0,0.0,0.0,16680.0,92128.0,627.0
2011,31085.0,0.0,0.0,16680.0,92128.0,1617.0
2012,31085.0,0.0,0.0,16680.0,92128.0,639.0
2013,31085.0,0.0,0.0,16680.0,92128.0,1059.0
2014,31085.0,0.0,0.0,16680.0,92128.0,1150.0
2015,31085.0,0.0,0.0,16680.0,92128.0,1045.0
2016,31085.0,0.0,0.0,16680.0,92128.0,1836.0
2017,31085.0,0.0,0.0,16680.0,92128.0,1264.0
2018,31085.0,0.0,0.0,16680.0,92128.0,851.0
2019,31085.0,388.22222222222223,2518888.888888889,16680.0,92128.0,1591.0
2020,31085.0,469.6363636363636,2350909.090909091,16680.0,92128.0,584.0
2021,31085.0,479.0,2633500.0,16680.0,92128.0,373.0
2022,31085.0,477.5,2387500.0,16680.0,92128.0,514.0
2023,31085.0,484.25,2910500.0,16680.0,92128.0,518.0
2010,31086.0,0.0,0.0,2133.0,4774.0,39.0
2011,31086.0,0.0,0.0,2133.0,4774.0,14.0
2012,31086.0,0.0,0.0,2133.0,4774.0,3.0
2013,31086.0,0.0,0.0,2133.0,4774.0,33.0
2014,31086.0,0.0,0.0,2133.0,4774.0,93.0
2015,31086.0,0.0,0.0,2133.0,4774.0,23.0
2016,31086.0,0.0,0.0,2133.0,4774.0,46.0
2017,31086.0,0.0,0.0,2133.0,4774.0,119.0
2018,31086.0,0.0,0.0,2133.0,4774.0,36.0
2019,31086.0,0.0,0.0,2133.0,4774.0,24.0
2020,31086.0,49.75,248750.0,2133.0,4774.0,67.0
2021,31086.0,47.0,257500.0,2133.0,4774.0,28.0
2022,31086.0,43.333333333333336,216666.66666666666,2133.0,4774.0,20.0
2023,31086.0,42.583333333333336,255500.0,2133.0,4774.0,44.0
2010,31087.0,0.0,0.0,5464.0,10634.0,2.0
2011,31087.0,0.0,0.0,5464.0,10634.0,4.0
2012,31087.0,0.0,0.0,5464.0,10634.0,18.0
2013,31087.0,0.0,0.0,5464.0,10634.0,3.0
2014,31087.0,0.0,0.0,5464.0,10634.0,5.0
2015,31087.0,0.0,0.0,5464.0,10634.0,12.0
2016,31087.0,0.0,0.0,5464.0,10634.0,8.0
2017,31087.0,0.0,0.0,5464.0,10634.0,12.0
2018,31087.0,0.0,0.0,5464.0,10634.0,8.0
2019,31087.0,0.0,0.0,5464.0,10634.0,3.0
2020,31087.0,0.0,0.0,5464.0,10634.0,7.0
2021,31087.0,0.0,0.0,5464.0,10634.0,6.0
2022,31087.0,0.0,0.0,5464.0,10634.0,2.0
2023,31087.0,0.0,0.0,5464.0,10634.0,8.0
2010,31088.0,0.0,0.0,1917.0,2101.0,1.0
2011,31088.0,0.0,0.0,1917.0,2101.0,1.0
2012,31088.0,0.0,0.0,1917.0,2101.0,2.0
2013,31088.0,0.0,0.0,1917.0,2101.0,5.0
2014,31088.0,0.0,0.0,1917.0,2101.0,11.0
2015,31088.0,0.0,0.0,1917.0,2101.0,10.0
2016,31088.0,0.0,0.0,1917.0,2101.0,14.0
2017,31088.0,0.0,0.0,1917.0,2101.0,19.0
2018,31088.0,0.0,0.0,1917.0,2101.0,3.0
2019,31088.0,0.0,0.0,1917.0,2101.0,7.0
2020,31088.0,27.0,135000.0,1917.0,2101.0,16.0
2021,31088.0,24.5,134500.0,1917.0,2101.0,8.0
2022,31088.0,24.0,120000.0,1917.0,2101.0,7.0
2023,31088.0,23.833333333333332,143000.0,1917.0,2101.0,14.0
2010,31089.0,0.0,0.0,40495.0,22717.0,311.0
2011,31089.0,0.0,0.0,40495.0,22717.0,14.0
2012,31089.0,0.0,0.0,40495.0,22717.0,124.0
2013,31089.0,0.0,0.0,40495.0,22717.0,267.0
2014,31089.0,0.0,0.0,40495.0,22717.0,110.0
2015,31089.0,0.0,0.0,40495.0,22717.0,117.0
2016,31089.0,0.0,0.0,40495.0,22717.0,128.0
2017,31089.0,0.0,0.0,40495.0,22717.0,208.0
2018,31089.0,0.0,0.0,40495.0,22717.0,237.0
2019,31089.0,0.0,0.0,40495.0,22717.0,115.0
2020,31089.0,38.0,202857.14285714287,40495.0,22717.0,119.0
2021,31089.0,40.2,220000.0,40495.0,22717.0,59.0
2022,31089.0,39.583333333333336,197916.66666666666,40495.0,22717.0,141.0
2023,31089.0,35.833333333333336,217000.0,40495.0,22717.0,174.0
2010,31090.0,0.0,0.0,7503.0,6826.0,7.0
2011,31090.0,0.0,0.0,7503.0,6826.0,17.0
2012,31090.0,0.0,0.0,7503.0,6826.0,35.0
2013,31090.0,0.0,0.0,7503.0,6826.0,59.0
2014,31090.0,0.0,0.0,7503.0,6826.0,34.0
2015,31090.0,0.0,0.0,7503.0,6826.0,42.0
2016,31090.0,0.0,0.0,7503.0,6826.0,90.0
2017,31090.0,0.0,0.0,7503.0,6826.0,33.0
2018,31090.0,0.0,0.0,7503.0,6826.0,47.0
2019,31090.0,0.0,0.0,7503.0,6826.0,12.0
2020,31090.0,0.0,0.0,7503.0,6826.0,15.0
2021,31090.0,0.0,0.0,7503.0,6826.0,13.0
2022,31090.0,0.0,0.0,7503.0,6826.0,17.0
2023,31090.0,0.0,0.0,7503.0,6826.0,39.0
2010,31091.0,0.0,0.0,12700.0,34415.0,247.0
2011,31091.0,0.0,0.0,12700.0,34415.0,265.0
2012,31091.0,0.0,0.0,12700.0,34415.0,202.0
2013,31091.0,0.0,0.0,12700.0,34415.0,231.0
2014,31091.0,0.0,0.0,12700.0,34415.0,235.0
2015,31091.0,0.0,0.0,12700.0,34415.0,266.0
2016,31091.0,0.0,0.0,12700.0,34415.0,191.0
2017,31091.0,0.0,0.0,12700.0,34415.0,227.0
2018,31091.0,0.0,0.0,12700.0,34415.0,164.0
2019,31091.0,149.9,973500.0,12700.0,34415.0,371.0
2020,31091.0,191.9090909090909,963636.3636363636,12700.0,34415.0,159.0
2021,31091.0,196.4,1082000.0,12700.0,34415.0,159.0
2022,31091.0,197.25,986250.0,12700.0,34415.0,82.0
2023,31091.0,189.33333333333334,1138500.0,12700.0,34415.0,157.0
2010,31092.0,0.0,0.0,7888.0,59948.0,866.0
2011,31092.0,0.0,0.0,7888.0,59948.0,579.0
2012,31092.0,0.0,0.0,7888.0,59948.0,434.0
2013,31092.0,0.0,0.0,7888.0,59948.0,493.0
2014,31092.0,0.0,0.0,7888.0,59948.0,807.0
2015,31092.0,0.0,0.0,7888.0,59948.0,956.0
2016,31092.0,0.0,0.0,7888.0,59948.0,1079.0
2017,31092.0,0.0,0.0,7888.0,59948.0,1036.0
2018,31092.0,0.0,0.0,7888.0,59948.0,717.0
2019,31092.0,0.0,0.0,7888.0,59948.0,919.0
2020,31092.0,95.625,478125.0,7888.0,59948.0,646.0
2021,31092.0,97.5,536000.0,7888.0,59948.0,393.0
2022,31092.0,98.0,490000.0,7888.0,59948.0,606.0
2023,31092.0,98.0,588000.0,7888.0,59948.0,1024.0
2010,31093.0,0.0,0.0,18420.0,4809.0,11.0
2011,31093.0,0.0,0.0,18420.0,4809.0,23.0
2012,31093.0,0.0,0.0,18420.0,4809.0,8.0
2013,31093.0,0.0,0.0,18420.0,4809.0,52.0
2014,31093.0,0.0,0.0,18420.0,4809.0,47.0
2015,31093.0,0.0,0.0,18420.0,4809.0,68.0
2016,31093.0,0.0,0.0,18420.0,4809.0,49.0
2017,31093.0,0.0,0.0,18420.0,4809.0,23.0
2018,31093.0,0.0,0.0,18420.0,4809.0,31.0
2019,31093.0,213.0,1380625.0,18420.0,4809.0,20.0
2020,31093.0,207.72727272727272,1040000.0,18420.0,4809.0,23.0
2021,31093.0,215.1,1184000.0,18420.0,4809.0,31.0
2022,31093.0,219.25,1096250.0,18420.0,4809.0,57.0
2023,31093.0,213.41666666666666,1285500.0,18420.0,4809.0,45.0
2010,31094.0,0.0,0.0,5444.0,12279.0,67.0
2011,31094.0,0.0,0.0,5444.0,12279.0,23.0
2012,31094.0,0.0,0.0,5444.0,12279.0,74.0
2013,31094.0,0.0,0.0,5444.0,12279.0,59.0
2014,31094.0,0.0,0.0,5444.0,12279.0,65.0
2015,31094.0,0.0,0.0,5444.0,12279.0,51.0
2016,31094.0,0.0,0.0,5444.0,12279.0,106.0
2017,31094.0,0.0,0.0,5444.0,12279.0,93.0
2018,31094.0,0.0,0.0,5444.0,12279.0,41.0
2019,31094.0,0.0,0.0,5444.0,12279.0,125.0
2020,31094.0,109.625,548125.0,5444.0,12279.0,279.0
2021,31094.0,133.2,752500.0,5444.0,12279.0,118.0
2022,31094.0,170.83333333333334,854166.6666666666,5444.0,12279.0,50.0
2023,31094.0,165.91666666666666,997500.0,5444.0,12279.0,76.0
2010,31095.0,0.0,0.0,5690.0,1738.0,47.0
2011,31095.0,0.0,0.0,5690.0,1738.0,17.0
2012,31095.0,0.0,0.0,5690.0,1738.0,25.0
2013,31095.0,0.0,0.0,5690.0,1738.0,34.0
2014,31095.0,0.0,0.0,5690.0,1738.0,36.0
2015,31095.0,0.0,0.0,5690.0,1738.0,22.0
2016,31095.0,0.0,0.0,5690.0,1738.0,46.0
2017,31095.0,0.0,0.0,5690.0,1738.0,73.0
2018,31095.0,0.0,0.0,5690.0,1738.0,28.0
2019,31095.0,0.0,0.0,5690.0,1738.0,15.0
2020,31095.0,0.0,0.0,5690.0,1738.0,25.0
2021,31095.0,0.0,0.0,5690.0,1738.0,38.0
2022,31095.0,0.0,0.0,5690.0,1738.0,98.0
2023,31095.0,0.0,0.0,5690.0,1738.0,45.0
